,z,snr,fwhm,photon count
18509,2010,1.0549651309230808,906.8345901995478,low
18510,2020,1.0598272071346733,292.9061835345097,low
18511,2030,1.0708233775586389,503.6409194844498,low
18512,2040,1.0592891108187348,308.69856964762005,low
18513,2050,1.051571689967627,1314.7426810101465,low
18514,2060,1.056359886604267,469.17587138248814,low
18515,2070,1.058593655521272,570.9359126925731,low
18516,2080,1.0737601057749253,459.59926620441246,low
18517,2090,1.0500305106132115,1896.5422605096448,low
18518,2100,1.0481318164853544,481.63171946388775,low
18519,2110,1.055452011715246,331.429294954215,low
18520,2120,1.0491837089766087,566.1598917554031,low
18521,2130,1.056380573184274,208.72297356014911,low
18522,2140,1.0617633105235529,72.16569519143502,low
18523,2150,1.0596383662822086,304.346562619963,low
18524,2160,1.0475749039751903,455.6857164697316,low
18525,2170,1.058313586642052,746.5750240287671,low
18526,2180,1.0650035897058283,152.61207913461,low
18527,2190,1.0627736805715604,542.0599561528087,low
18528,2200,1.0500128187657491,185.69139894419953,low
18529,2210,1.0543977636755903,249.49433657108088,low
18530,2220,1.076555023923445,326.3733200697007,low
18531,2230,1.053531405581173,154.15732081498678,low
18532,2240,1.0558990839838758,130.65568124543236,low
18533,2250,1.0770038767993255,65.46938056441329,low
18534,2260,1.0570833040802068,409.32213336410575,low
18535,2270,1.0645943760668404,151.14829501611723,low
18536,2280,1.0444223256563239,672.8939482875854,low
18537,2290,1.0646544937137314,79.91017799807652,low
18538,2300,1.0660965465783583,789.2008445976787,low
18539,2310,1.0564435564435564,348.3493514489006,low
18540,2320,1.0638689892870345,303.58269529478696,low
18541,2330,1.0571009004933598,3251.2227397700976,low
18542,2340,1.0713804760309804,1585.7923612995714,low
18543,2350,1.0689502010302439,162.20215053199115,low
18544,2360,1.0603268037852565,415.6353964113026,low
18545,2370,1.061314652570234,143.36322671207054,low
18546,2380,1.0717131886442905,1475.976194416172,low
18547,2390,1.057084282775673,1868.1222780336043,low
18548,2400,1.0917033082860936,57.64544702104848,low
18549,2410,1.0656248526792542,778.3999165725545,low
18550,2420,1.0635631895860012,242.1417898374823,low
18551,2430,1.055075275896121,122.1173008209413,low
18552,2440,1.0494171626984128,456.00278838635546,low
18553,2450,1.0641681648458028,75.98265048796074,low
18554,2460,1.051532707437468,463.3937558324395,low
18555,2470,1.0640817100717894,119.54291212144479,low
18556,2480,1.047624729933004,303.20929543550466,low
18557,2490,1.053105916211637,811.1755775648977,low
18558,2500,1.0617665097514863,763.9614339308471,low
18559,2510,1.0665712857462983,663.4808970611177,low
18560,2520,1.0639439772694659,456.05208662121487,low
18561,2530,1.054728336436603,148.16087111816043,low
18562,2540,1.0576629862545526,945.5165227045045,low
18563,2550,1.0532351209231692,1030.5049215298159,low
18564,2560,1.0582132326124798,154.14278183583312,low
18565,2570,1.066886765864685,74.41447423009431,low
18566,2580,1.0462029014232854,649.8149644052214,low
18567,2590,1.0930137678994185,172.39928018722236,low
18568,2600,1.0579507542749143,434.3727325770681,low
18569,2610,1.0535347511328887,37.69535339653022,low
18570,2620,1.0541516535745994,819.1805712754087,low
18571,2630,1.0522377225970578,1386.709501810958,low
18572,2640,1.0590868686124326,704.2588148448459,low
18573,2650,1.0508608336275467,662.0076533993974,low
18574,2660,1.0620153347677626,778.4309140275795,low
18575,2670,1.0587264251609532,105.74494826253469,low
18576,2680,1.0563368120513692,1052.1718990213474,low
18577,2690,1.0580889171868728,280.8227261954707,low
18578,2700,1.0528784721822515,155.58641973422374,low
18579,2710,1.0593642891975739,540.9921135127465,low
18580,2720,1.0645584629375944,217.1181820588286,low
18581,2730,1.057041585668967,602.6671221990395,low
18582,2740,1.0549991044734994,298.92630702504783,low
18583,2750,1.0573021086770877,199.95171455715337,low
18584,2760,1.0586037321826576,112.84362728566585,low
18585,2770,1.0549711637203845,207.28871090752753,low
18586,2780,1.062402012301225,2016.6108705635365,low
18587,2790,1.065801748263829,146.96348699194766,low
18588,2800,1.0551017689256206,343.3036289482761,low
18589,2810,1.0462020792834725,112.88627666244724,low
18590,2820,1.06501609657021,100.19950856096678,low
18591,2830,1.052189906885849,488.4622472104045,low
18592,2840,1.0577826721170644,189.54904734405818,low
18593,2850,1.081066444826724,159.8735652934033,low
18594,2860,1.0585593890216558,190.75154723760085,low
18595,2870,1.0510915711711752,77.68750720567576,low
18596,2880,1.0516877600823313,1502.5098648254045,low
18597,2890,1.0564743513665176,749.0962107758235,low
18598,2900,1.059642853447116,406.88912280067643,low
18599,2910,1.0541593527058397,355.6011158878416,low
18600,2920,1.0549586591613667,564.9703698882987,low
18601,2930,1.0665322858996837,470.94739963085135,low
18602,2940,1.0742568278670142,180.03288238255254,low
18603,2950,1.0642502355795949,357.08570834409306,low
18604,2960,1.0694731509041815,101.12736647867352,low
18605,2970,1.05336399117128,239.16637139577057,low
18606,2980,1.0683711431455982,229.17470451447247,low
18607,2990,1.0524621047179454,1870.3479536080802,low
18608,3000,1.059782890618786,265.93218897452397,low
18609,3010,1.0581039967048904,157.63314252322408,low
18610,3020,1.0524190212695552,710.7253659969939,low
18611,3030,1.0506864933327509,60.551699307127876,low
18612,3040,1.0544275750386107,103.366374273268,low
18613,3050,1.048905190107594,720.1673651690566,low
18614,3060,1.054897280709232,1051.695156253318,low
18615,3070,1.0576469097985928,148.94567301440293,low
18616,3080,1.0646691785011235,62.901965541781266,low
18617,3090,1.0580115444488833,159.98737895527117,low
18618,3100,1.0677908341642581,76.4224685196055,low
18619,3110,1.0539152345264247,379.61671594130564,low
18620,3120,1.0555427451432524,274.80116022564147,low
18621,3130,1.0566447295653136,77.8554100847985,low
18622,3140,1.0569749104273205,151.74342095265334,low
18623,3150,1.063670713542176,246.18708028001691,low
18624,3160,1.0477677426509833,67.36976817744502,low
18625,3170,1.0586140294973985,46.93535014944956,low
18626,3180,1.0625041670211028,137.73693914989536,low
18627,3190,1.0466070777088654,1077.5623346690743,low
18628,3200,1.0541226523112153,78.19479973104463,low
18629,3210,1.0479405255432808,3045.270030973845,low
18630,3220,1.0480038515494885,220.4329149809981,low
18631,-2930,1.121654982405412,742.0319904951704,low
18632,-2920,1.0962912555290916,323.1449177312942,low
18633,-2910,1.0849375354429907,261.39624683302674,low
18634,-2900,1.0810594228893724,375.33869372654794,low
18635,-2890,1.0816462426488824,72.17245582015063,low
18636,-2880,1.0821850993781246,242.73555619746844,low
18637,-2870,1.0798369132043082,68.32164292832658,low
18638,-2860,1.1066931629933123,720.6979383916987,low
18639,-2850,1.0741317520010336,2065.013058432145,low
18640,-2840,1.1012890406073266,1475.7026982930633,low
18641,-2830,1.0914851215316221,151.9388925602981,low
18642,-2820,1.0898139296918126,79.92187476481614,low
18643,-2810,1.1147452592170588,254.03838952038413,low
18644,-2800,1.0790614994527794,859.3918171710612,low
18645,-2790,1.0900058845264324,67.38725156904978,low
18646,-2780,1.0803149392704314,3563.036819700695,low
18647,-2770,1.0755287420501438,454.5318431436258,low
18648,-2760,1.090589494064299,744.4936460994693,low
18649,-2750,1.0965575603505995,169.88193161586392,low
18650,-2740,1.0832722609014291,413.3363018042234,low
18651,-2730,1.0773995700589896,551.6467072100479,low
18652,-2720,1.0875665857093293,601.4460987508437,low
18653,-2710,1.1044169904573493,63.47990412847453,low
18654,-2700,1.0692760333275544,2606.685041559755,low
18655,-2690,1.0730875028128664,339.8926412172615,low
18656,-2680,1.1256811931493365,995.2615922709234,low
18657,-2670,1.0910609744502249,240.2876186853423,low
18658,-2660,1.10899894769001,408.20654583084877,low
18659,-2650,1.0876603015007238,317.72522135437544,low
18660,-2640,1.1080280666481006,519.7693916017231,low
18661,-2630,1.0816391521019593,1418.7790317805666,low
18662,-2620,1.1112035110466951,2911.3008614145206,low
18663,-2610,1.1031954861723337,90.13128333660244,low
18664,-2600,1.0906736103557055,633.4981855825414,low
18665,-2590,1.1007165806837416,229.7050534756547,low
18666,-2580,1.0994365768235115,1928.4521319938701,low
18667,-2570,1.0855621995070908,1114.731749233819,low
18668,-2560,1.0941040789899643,1334.1814187019124,low
18669,-2550,1.0843777181362513,260.0650761005504,low
18670,-2540,1.0850896674160206,143.60884664523746,low
18671,-2530,1.0788009940996466,587.1703559290818,low
18672,-2520,1.097534931966563,1009.1748273148185,low
18673,-2510,1.0689108332597577,369.1022359447429,low
18674,-2500,1.0823688546264467,177.81864921975517,low
18675,-2490,1.0884209813645673,559.6270168570788,low
18676,-2480,1.089980663132843,195.89137033436919,low
18677,-2470,1.0976091781613273,70.4726631689247,low
18678,-2460,1.084764144250066,662.4170328399257,low
18679,-2450,1.1143684056769776,103.77884598830373,low
18680,-2440,1.103086014445174,362.0441764346539,low
18681,-2430,1.090189963426101,2322.27962827411,low
18682,-2420,1.1009528714911152,166.73376795945313,low
18683,-2410,1.1210203396383838,264.1796761447742,low
18684,-2400,1.0936324256167254,642.4616541069882,low
18685,-2390,1.086102294322289,566.4959284893389,low
18686,-2380,1.0749293199478576,298.13748840637436,low
18687,-2370,1.0984069886947585,617.596284008541,low
18688,-2360,1.0721610253681633,296.566332025947,low
18689,-2350,1.091138266530327,696.4095312689255,low
18690,-2340,1.1087971323164578,217.02699237062143,low
18691,-2330,1.0802114844425237,375.04294598632066,low
18692,-2320,1.0955434889119409,697.090736622736,low
18693,-2310,1.0889706497198761,890.8031129713909,low
18694,-2300,1.088025323275862,2211.3161441444145,low
18695,-2290,1.0917904248637478,263.0058271842631,low
18696,-2280,1.0840385571172098,879.5262945300825,low
18697,-2270,1.09390720695779,165.83994047595195,low
18698,-2260,1.0990928122819261,659.617871889457,low
18699,-2250,1.0837653451263003,733.5106352342458,low
18700,-2240,1.108512392522421,3026.0049641518485,low
18701,-2230,1.0661705061648281,902.496804341391,low
18702,-2220,1.0865592544086742,434.9713577386716,low
18703,-2210,1.0760724493097498,2689.0313338178094,low
18704,-2200,1.114094163329693,1193.249648757695,low
18705,-2190,1.0705076578436217,494.70745653518213,low
18706,-2180,1.0843118764199922,975.9632270157744,low
18707,-2170,1.081079717966047,570.3049833965067,low
18708,-2160,1.1005875868485724,900.2998734973187,low
18709,-2150,1.1106106460722491,254.70139989499904,low
18710,-2140,1.0882333142607117,997.1869141101822,low
18711,-2130,1.0849457148056043,1403.6206219011676,low
18712,-2120,1.0843628591017247,578.4685531497998,low
18713,-2110,1.0683660441721985,2735.9197942505325,low
18714,-2100,1.1003538928210312,544.4305477987787,low
18715,-2090,1.1260880445295116,127.6022138831856,low
18716,-2080,1.0859965965483158,126.26630736010442,low
18717,-2070,1.0935372210184546,109.61670461244793,low
18718,-2060,1.0861569232333848,74.34461165065116,low
18719,-2050,1.0735649123742965,323.5553990730333,low
18720,-2040,1.0894046880479056,458.53703396085973,low
18721,-2030,1.0879812663463293,3267.9673120837324,low
18722,-2020,1.08229635051762,629.5067737701448,low
18723,-2010,1.1009833764165142,1508.2805777991098,low
18724,-2000,1.0779122541603632,441.8968802799872,low
18725,-1990,1.0893055213731115,2118.4851785369865,low
18726,-1980,1.09489235964542,294.9261405784781,low
18727,-1970,1.0891387609772858,282.5640312424691,low
18728,-1960,1.0914802849430012,429.50126266946694,low
18729,-1950,1.0945822938439755,304.6464483816797,low
18730,-1940,1.1024302326760964,422.9491863207316,low
18731,-1930,1.0769726367487924,310.7379868998451,low
18732,-1920,1.1009229353945222,1700.7857131448254,low
18733,-1910,1.1075699486914126,1325.6500371837906,low
18734,-1900,1.1028030423553543,227.81180192646798,low
18735,-1890,1.0916115347709712,400.82580784188553,low
18736,-1880,1.0956682842545034,383.3147654892579,low
18737,-1870,1.0997531012886907,432.34155111734077,low
18738,-1860,1.0905540811898973,392.24951457308947,low
18739,-1850,1.1019425155424805,,low
18740,-1840,1.080382254211147,1412.2505941123864,low
18741,-1830,1.0939099283520983,374.9029542673207,low
18742,-1820,1.094535797976271,717.6481578737864,low
18743,-1810,1.089291657841387,250.44847862507038,low
18744,-1800,1.0959342473136389,212.88113910873756,low
18745,-1790,1.0812591802651965,380.6499812350145,low
18746,-1780,1.1076525964166413,128.03256540666314,low
18747,-1770,1.0916887209842623,636.103030585531,low
18748,-1760,1.1026110178698156,491.28722998471676,low
18749,-1750,1.1057758704900749,218.83320835893815,low
18750,-1740,1.0841529649845278,343.07349201839185,low
18751,-1730,1.0799392866177586,873.4974747209455,low
18752,-1720,1.0913353363603293,182.45685437769492,low
18753,-1710,1.0935269281006046,127.14462355479179,low
18754,-1700,1.1120151429061336,1036.792884104903,low
18755,-1690,1.072207719091296,330.943646518525,low
18756,-1680,1.117574655898688,456.41807593559315,low
18757,-1670,1.0862074131783177,509.46177667035795,low
18758,-1660,1.092786647363033,496.85712323773384,low
18759,-1650,1.0794697765237549,239.49797565324343,low
18760,-1640,1.0966455939016864,,low
18761,-1630,1.083870062536747,455.1285069641197,low
18762,-1620,1.1178956864579506,432.8852612282051,low
18763,-1610,1.0849795806054343,198.094318635163,low
18764,-1600,1.0960192299955747,118.36139429209729,low
18765,-1590,1.0791003965277755,515.4250623902457,low
18766,-1580,1.0977519592555163,296.02067999165325,low
18767,-1570,1.1144425195481027,356.8051962081249,low
18768,-1560,1.0818610720738808,325.4385339135432,low
18769,-1550,1.101840392830053,661.3158196068019,low
18770,-1540,1.0990807627500376,433.560463077266,low
18771,-1530,1.1245323800814697,637.2540201278978,low
18772,-1520,1.1094976856389995,469.2954700235202,low
18773,-1510,1.1070248799912177,543.9193110719232,low
18774,-1500,1.0949724572888393,2686.128295701613,low
18775,-1490,1.0772307507395216,261.5749365299288,low
18776,-1480,1.100010387730415,792.5593170993501,low
18777,-1470,1.074612928489668,229.31649006916118,low
18778,-1460,1.0929565025391919,79.9621026990087,low
18779,-1450,1.0896352976249628,,low
18780,-1440,1.0835445795540064,311.53454408584776,low
18781,-1430,1.1198078243875895,256.4294957101442,low
18782,-1420,1.1128171491607286,,low
18783,-1410,1.0931817956619534,,low
18784,-1400,1.1226159105825653,100.79850351783352,low
18785,-1390,1.1095064549183726,377.49006567096933,low
18786,-1380,1.1226787556543132,73.04406293170383,low
18787,-1370,1.1043887209672287,169.05356397400482,low
18788,-1360,1.1080244964959909,,low
18789,-1350,1.1155929374417046,340.82808392665055,low
18790,-1340,1.1021445362259839,112.8118407678918,low
18791,-1330,1.1057088316392294,144.68697048155272,low
18792,-1320,1.0715646896713478,193.10559295206792,low
18793,-1310,1.1188511255065519,,low
18794,-1300,1.0902589853557507,298.5053198316978,low
18795,-1290,1.0960679560485889,1155.601686760334,low
18796,-1280,1.0833925664366129,,low
18797,-1270,1.0718611814813126,261.900987738411,low
18798,-1260,1.0832121007122895,,low
18799,-1250,1.0739330140412247,255.9669866691869,low
18800,-1240,1.1150215520064983,,low
18801,-1230,1.0928264484581063,,low
18802,-1220,1.0822468385452406,,low
18803,-1210,1.0795799026031174,608.3436182170661,low
18804,-1200,1.0966163415803012,215.26768017555108,low
18805,-1190,1.0851500635448237,661.2232046359833,low
18806,-1180,1.1108847971321492,,low
18807,-1170,1.1037949452335798,,low
18808,-1160,1.0918687010719215,,low
18809,-1150,1.1045712156066467,597.5882215507809,low
18810,-1140,1.0808744669441537,,low
18811,-1130,1.1248511333232205,83.07961729961272,low
18812,-1120,1.0953526962901143,215.046359221282,low
18813,-1110,1.0982823781861062,211.06933094204408,low
18814,-1100,1.091336628902268,,low
18815,-1090,1.1031728845550948,198.13357167800206,low
18816,-1080,1.0818215260702047,240.6075575681555,low
18817,-1070,1.1015982838258316,,low
18818,-1060,1.0890420864870078,,low
18819,-1050,1.1355780862952936,,low
18820,-1040,1.146253449373806,110.2771560938231,low
18821,-1030,1.1334850268911307,,low
18822,-1020,1.107890530208193,,low
18823,-1010,1.1161164042485823,,low
18824,-1000,1.116981486458917,,low
18825,-990,1.0843859952702313,729.6063747209499,low
18826,-980,1.1114945111382166,3362.888104438489,low
18827,-970,1.1022767477218178,,low
18828,-960,1.1180766909273234,,low
18829,-950,1.1098004035347602,,low
18830,-940,1.1301042802156989,616.9651268838771,low
18831,-930,1.119252390332965,3113.513004724203,low
18832,-920,1.093828751523194,3513.583247592527,low
18833,-910,1.116933655976453,,low
18834,-900,1.1294362989278244,3287.4623053471714,low
18835,-890,1.1122836240429297,3435.1590236078728,low
18836,-880,1.1256950935504824,3547.560926625379,low
18837,-870,1.1146046493892752,3426.8886226800723,low
18838,-860,1.1159813138012573,3675.247108880419,low
18839,-850,1.117894255007359,3435.5383211289904,low
18840,-840,1.0975016455370175,2849.256073036147,low
18841,-830,1.1273664731839246,3294.3510452904484,low
18842,-820,1.1141314751713312,3331.291287518434,low
18843,-810,1.114214743894779,2562.58721398177,low
18844,-800,1.1084797313352448,3572.788712104604,low
18845,-790,1.1137832772337821,1636.7785244701063,low
18846,-780,1.1088501343338155,1684.412471581011,low
18847,-770,1.1245216320676283,2809.3090017969853,low
18848,-760,1.1403819792896692,2224.575986959835,low
18849,-750,1.1478170603566225,1615.5508273435157,low
18850,-740,1.1388617586144367,1728.0229272809972,low
18851,-730,1.1381658293843364,1363.5231174591806,low
18852,-720,1.1619452779218464,1369.7757633262702,low
18853,-710,1.1566158173072387,1376.7657729062662,low
18854,-700,1.1650263653842494,1325.3587086687771,low
18855,-690,1.1742536140043263,1185.3939903342516,low
18856,-680,1.140725252062328,1355.807283428049,low
18857,-670,1.2223263183707347,1162.5750275907326,low
18858,-660,1.176811512255803,1055.848001229608,low
18859,-650,1.1917259490198193,995.5208969335947,low
18860,-640,1.2101907824627254,1035.2271657059873,low
18861,-630,1.1943537053215332,960.1990728830883,low
18862,-620,1.2437050529752487,901.5829149000302,low
18863,-610,1.2202533011338574,893.1433158485006,low
18864,-600,1.209510779384232,876.7186082020669,low
18865,-590,1.246493988337565,841.0309592832886,low
18866,-580,1.2768838416039088,871.2741883586747,low
18867,-570,1.2251900788791752,870.1312198991109,low
18868,-560,1.236809745774829,834.7306831595336,low
18869,-550,1.2790716046261772,849.271520010469,low
18870,-540,1.292274156096482,766.3029530498841,low
18871,-530,1.3321044787826495,741.6782741302409,low
18872,-520,1.3906588505161208,704.5551603162496,low
18873,-510,1.31946523791625,725.3486684407835,low
18874,-500,1.3106140430414812,719.0776538335373,low
18875,-490,1.3755316746339443,693.4951618441257,low
18876,-480,1.3560735008447282,649.7282554905206,low
18877,-470,1.413740131206165,666.080065123638,low
18878,-460,1.3833022431928268,635.4520701355721,low
18879,-450,1.5008373466047251,641.0774419103831,low
18880,-440,1.4709446528844459,623.9832739897566,low
18881,-430,1.5223026853391193,592.814734084998,low
18882,-420,1.521402379822723,574.7217096052216,low
18883,-410,1.5263217705048437,575.565961271717,low
18884,-400,1.59331962871412,542.2156341308025,low
18885,-390,1.604760301028293,553.7499509597939,low
18886,-380,1.5370557635430502,557.1467596196861,low
18887,-370,1.5852691147352576,529.4276328120234,low
18888,-360,1.6381788860099538,520.0176645213633,low
18889,-350,1.5796810403266615,499.0534581508859,low
18890,-340,1.6629312225176158,484.9116264963509,low
18891,-330,1.7860870269579818,465.3803885395665,low
18892,-320,1.7431276312769415,448.6171276763638,low
18893,-310,1.7044110084333208,429.2548951770319,low
18894,-300,1.7367293501547252,436.7439823019294,low
18895,-290,1.753348905944606,413.11586048511634,low
18896,-280,1.8695806669606683,379.7715645323851,low
18897,-270,1.8310947007516531,416.89013967431936,low
18898,-260,1.8061244951158728,387.23247456126796,low
18899,-250,1.6664396384866618,429.7266312679902,low
18900,-240,1.9057533780912723,365.9247527414102,low
18901,-230,1.7938392261612122,405.723573191569,low
18902,-220,1.889616109569319,359.0400250368426,low
18903,-210,1.820497668178624,364.43249098688307,low
18904,-200,1.9597544640036393,357.9283723302806,low
18905,-190,1.9134328074148792,349.19512682351495,low
18906,-180,1.7547896258741704,378.86499763409074,low
18907,-170,1.7676880081139257,379.5093521141131,low
18908,-160,1.9124436460862546,345.322883675863,low
18909,-150,2.0116083338626694,340.19412059408916,low
18910,-140,1.9071435386915174,339.9631969708091,low
18911,-130,2.0240266623375383,319.91973910248146,low
18912,-120,2.0467487623644325,340.32113016024846,low
18913,-110,1.95546910565741,329.63477033893184,low
18914,-100,1.8466792773390008,372.04841339607856,low
18915,-90,1.9997235515052143,321.29314145698856,low
18916,-80,1.7607252665153301,364.07256230710766,low
18917,-70,2.1091191037549253,320.7222335344682,low
18918,-60,1.9918761569522638,327.45330685068745,low
18919,-50,2.047214347167679,338.0542121974141,low
18920,-40,2.032080598342844,324.7131945785335,low
18921,-30,1.9900991049514074,321.33743270497484,low
18922,-20,2.102114290079835,324.5641545796735,low
18923,-10,1.9579483293320512,323.2970193342431,low
18924,0,2.2193651133366483,319.4337801756949,low
18925,10,1.6549447787929947,346.95957668627284,low
18926,20,1.9115213725160147,320.0573875658381,low
18927,30,1.8492992044675916,332.60143912586796,low
18928,40,1.7856856204470954,356.34813471729467,low
18929,50,2.0284059482106414,310.8233868212027,low
18930,60,1.871948562861207,318.3227862295158,low
18931,70,1.6940486520837297,348.1068279589101,low
18932,80,1.9311351288868337,311.21395481737,low
18933,90,1.8099979463747096,334.68178588322723,low
18934,100,1.888731418897254,323.6442912483486,low
18935,110,1.8657683337652242,335.47776828768025,low
18936,120,1.7533838500694123,327.367370067779,low
18937,130,1.9605749617542072,324.5142121142807,low
18938,140,1.887810916628282,332.05855462425296,low
18939,150,1.6983977530241614,353.6577927744878,low
18940,160,1.807740102400468,336.4151254449948,low
18941,170,1.8440796137537905,323.8763283028413,low
18942,180,1.7625637290604517,322.9822027295869,low
18943,190,1.6861833465513756,349.4882103903412,low
18944,200,1.7885463686505159,328.38665271909474,low
18945,210,1.702052075061646,348.40075737897837,low
18946,220,1.613219842636245,351.45375571852355,low
18947,230,1.751733850013152,339.29201431470653,low
18948,240,1.7140284363232459,347.9067216399998,low
18949,250,1.685612634501909,340.49614849969805,low
18950,260,1.6744977628491944,356.15565626152556,low
18951,270,1.5197134939798085,358.9174869029363,low
18952,280,1.6371061357208367,346.8748633458714,low
18953,290,1.621606134981043,363.5599045840696,low
18954,300,1.6443634913847152,346.0824987382024,low
18955,310,1.6506816677273586,363.6042607289152,low
18956,320,1.5545191379864909,364.53673473667726,low
18957,330,1.6006155968223963,367.88289708871906,low
18958,340,1.5411706140762027,362.13946291808156,low
18959,350,1.4566183185515715,371.0026062779574,low
18960,360,1.4770416094515117,370.2023158227564,low
18961,370,1.5103884546931827,370.69433903554227,low
18962,380,1.4490401407490603,367.7187951706314,low
18963,390,1.407585443936442,370.65889669226704,low
18964,400,1.472231435296845,379.3629629401457,low
18965,410,1.4500153749049183,395.61532822358555,low
18966,420,1.3950840813123697,398.9729400262398,low
18967,430,1.3917540773697892,420.3207804974131,low
18968,440,1.4084174305200285,390.1065888194455,low
18969,450,1.4592238071941706,399.3039502898854,low
18970,460,1.3728878024042808,391.128226686085,low
18971,470,1.4050936567236656,385.6591157637183,low
18972,480,1.3678301195997071,384.9981734021435,low
18973,490,1.4006221746949885,425.7141621677266,low
18974,500,1.384835395750642,409.56567311486515,low
18975,510,1.3308365397761674,418.6216637220235,low
18976,520,1.3371830598948113,407.3894247218715,low
18977,530,1.3090045571665434,414.6128037462722,low
18978,540,1.2807380370444805,419.6882639919453,low
18979,550,1.3262700467609232,428.8432796687626,low
18980,560,1.3042010392508,408.4568991210464,low
18981,570,1.295647302526154,407.87948832701784,low
18982,580,1.2906816842380984,420.42959183892026,low
18983,590,1.2734577906227422,444.9053447646868,low
18984,600,1.2604113464031745,438.3539190522928,low
18985,610,1.224813429773095,426.1633026849506,low
18986,620,1.2340333405499024,436.08534114457126,low
18987,630,1.2722955110501768,467.57838815914954,low
18988,640,1.2599905740038881,435.22219109590645,low
18989,650,1.2582609377757732,439.0448860691952,low
18990,660,1.1986602040174001,502.52064989800675,low
18991,670,1.2290946966975989,460.6321020857689,low
18992,680,1.2627161251567072,436.3533075178744,low
18993,690,1.2578014601978331,473.37728238287264,low
18994,700,1.2038831131787826,447.2800098862306,low
18995,710,1.2515709925408458,477.6163429642903,low
18996,720,1.2593910508236852,474.09572421092355,low
18997,730,1.2805856528744481,466.229627445406,low
18998,740,1.2830918471577932,458.6151954877849,low
18999,750,1.202004324984167,496.1378609165544,low
19000,760,1.257210338212493,444.27256401107275,low
19001,770,1.247787263784285,449.4171985727602,low
19002,780,1.2492108020854351,490.48410175419485,low
19003,790,1.1870471552440909,475.4917430297718,low
19004,800,1.2372365953891442,488.1980432049402,low
19005,810,1.248445070053686,483.12608666362894,low
19006,820,1.2044556988598345,497.5009880342709,low
19007,830,1.2340561224489794,453.5836687247546,low
19008,840,1.2301550990529349,516.1637994861011,low
19009,850,1.2224190927423302,468.80790329725176,low
19010,860,1.184296392975795,521.162355914215,low
19011,870,1.175408791675515,509.50132149033954,low
19012,880,1.2028392947302768,416.006160113189,low
19013,890,1.1675331512618867,496.23711839401085,low
19014,900,1.1736540355059983,523.9921480071179,low
19015,910,1.1820004147369876,564.1781423031605,low
19016,920,1.1727221413505242,497.6305642475557,low
19017,930,1.1342943979242057,572.7357438845258,low
19018,940,1.1209496353177186,498.84616484048684,low
19019,950,1.1671721424718096,556.5362167487165,low
19020,960,1.212177558959237,537.1828878877916,low
19021,970,1.1777855327442484,530.8367136479387,low
19022,980,1.187123665310268,493.8803561402276,low
19023,990,1.1840704824976347,519.2372936115049,low
19024,1000,1.1509959922225308,543.3782362981971,low
19025,1010,1.170827741082352,555.3099446181227,low
19026,1020,1.1267677701337628,700.0662065300119,low
19027,1030,1.1489285902781443,684.5127873616034,low
19028,1040,1.149139364448661,639.9840535540955,low
19029,1050,1.1738564069500457,579.7369890964628,low
19030,1060,1.1553000009792753,629.038699770834,low
19031,1070,1.1579595924983856,557.0422972577521,low
19032,1080,1.1267098512653397,664.4143508217867,low
19033,1090,1.1432004654453134,574.8702778639511,low
19034,1100,1.1292663653526334,623.309562752749,low
19035,1110,1.1440313059889862,489.54298024113376,low
19036,1120,1.1364124348840052,559.3866030077328,low
19037,1130,1.1322725012431625,559.495858482182,low
19038,1140,1.1366880207123178,693.1168001529911,low
19039,1150,1.1280606006382154,685.9226380047766,low
19040,1160,1.1499922208355815,642.5954553820293,low
19041,1170,1.147540439981695,603.9985756319029,low
19042,1180,1.1501159050594936,544.2475151968642,low
19043,1190,1.118622599269471,590.9469812471252,low
19044,1200,1.1337111268341389,560.5296087959468,low
19045,1210,1.1517064529398495,610.0386407438627,low
19046,1220,1.115423769842191,771.6994981134759,low
19047,1230,1.11925488847141,595.1762944520249,low
19048,1240,1.1282527206970787,779.8267913085097,low
19049,1250,1.1335970029116276,645.4878906744791,low
19050,1260,1.103750743140687,833.3804260480007,low
19051,1270,1.1569557884990576,647.9773217786775,low
19052,1280,1.107350208818396,727.7430360568143,low
19053,1290,1.1496089326278005,682.3499198818895,low
19054,1300,1.1268395095304586,468.66122692701106,low
19055,1310,1.154284769853731,567.7074371205987,low
19056,1320,1.1570355612583163,607.5395166120575,low
19057,1330,1.1264516895537755,624.9681931728164,low
19058,1340,1.1002681443813667,528.198542031959,low
19059,1350,1.11882486145045,603.3130664861533,low
19060,1360,1.117228460707454,711.0038587889009,low
19061,1370,1.105283624652262,790.8535663285588,low
19062,1380,1.1233265639442238,521.9946131746957,low
19063,1390,1.0859145647354862,662.5804562358272,low
19064,1400,1.106920301738275,794.2061773823856,low
19065,1410,1.1252990828127076,756.130398290866,low
19066,1420,1.121748716369884,721.840773396304,low
19067,1430,1.0937837703037459,823.0356416099443,low
19068,1440,1.0819210258214171,1234.6648948547363,low
19069,1450,1.113157816411637,719.9659937726486,low
19070,1460,1.1013046942987559,679.6166787046295,low
19071,1470,1.110212183892707,728.9253459315566,low
19072,1480,1.1238558199288067,801.8768271265608,low
19073,1490,1.0980515776516857,516.9734259048088,low
19074,1500,1.0940701780148046,1051.0112164555158,low
19075,1510,1.087612839519352,586.6760743175859,low
